timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1766274011349,19,Create Audit Log,405,,02 - Audit Logger Performance 2-2,text,false,,386,415,3,5,http://localhost:8006/api/audit/logs,15,0,1
1766274011330,59,Get Audit Stats,500,,02 - Audit Logger Performance 2-3,text,false,,349,131,3,5,http://localhost:8006/api/audit/stats,57,0,0
1766274011369,39,Get Audit Logs,200,,02 - Audit Logger Performance 2-2,text,true,,3553,145,3,5,http://localhost:8006/api/audit/logs?page=0&size=10,39,0,0
1766274011327,82,Get Audit Logs,200,,02 - Audit Logger Performance 2-1,text,true,,3553,145,3,5,http://localhost:8006/api/audit/logs?page=0&size=10,77,0,0
1766274011390,35,Create Audit Log,405,,02 - Audit Logger Performance 2-3,text,false,,386,414,3,5,http://localhost:8006/api/audit/logs,31,0,1
1766274010444,983,Generate Synthesis,200,,04 - Synthesis Service Performance 4-2,text,true,,1316,319,2,5,http://localhost:8005/api/synthesis/generate,981,0,2
1766274008944,2485,Generate Synthesis,200,,04 - Synthesis Service Performance 4-1,text,true,,1317,319,2,5,http://localhost:8005/api/synthesis/generate,2475,0,46
1766274011409,30,Get Audit Stats,500,,02 - Audit Logger Performance 2-2,text,false,,349,131,3,5,http://localhost:8006/api/audit/stats,30,0,0
1766274011425,38,Get Audit Logs,200,,02 - Audit Logger Performance 2-3,text,true,,3553,145,3,5,http://localhost:8006/api/audit/logs?page=0&size=10,38,0,0
1766274011409,55,Get Audit Stats,500,,02 - Audit Logger Performance 2-1,text,false,,349,131,3,5,http://localhost:8006/api/audit/stats,43,0,0
1766274011440,24,Create Audit Log,405,,02 - Audit Logger Performance 2-2,text,false,,386,415,3,5,http://localhost:8006/api/audit/logs,22,0,1
1766274011464,14,Create Audit Log,405,,02 - Audit Logger Performance 2-1,text,false,,386,415,3,5,http://localhost:8006/api/audit/logs,14,0,1
1766274011464,41,Get Audit Logs,200,,02 - Audit Logger Performance 2-2,text,true,,3553,145,3,5,http://localhost:8006/api/audit/logs?page=0&size=10,35,0,0
1766274011464,46,Get Audit Stats,500,,02 - Audit Logger Performance 2-3,text,false,,349,131,3,5,http://localhost:8006/api/audit/stats,44,0,0
1766274011479,43,Get Audit Logs,200,,02 - Audit Logger Performance 2-1,text,true,,3553,145,3,5,http://localhost:8006/api/audit/logs?page=0&size=10,35,0,0
1766274011510,13,Create Audit Log,405,,02 - Audit Logger Performance 2-3,text,false,,386,414,3,5,http://localhost:8006/api/audit/logs,10,0,2
1766274011506,63,Get Audit Stats,500,,02 - Audit Logger Performance 2-2,text,false,,349,131,3,5,http://localhost:8006/api/audit/stats,52,0,0
1766274011523,61,Get Audit Logs,200,,02 - Audit Logger Performance 2-3,text,true,,3553,145,3,5,http://localhost:8006/api/audit/logs?page=0&size=10,60,0,0
1766274011523,76,Get Audit Stats,500,,02 - Audit Logger Performance 2-1,text,false,,349,131,3,5,http://localhost:8006/api/audit/stats,75,0,0
1766274011570,32,Create Audit Log,405,,02 - Audit Logger Performance 2-2,text,false,,386,415,3,5,http://localhost:8006/api/audit/logs,29,0,1
1766274011607,17,Create Audit Log,405,,02 - Audit Logger Performance 2-1,text,false,,386,415,3,5,http://localhost:8006/api/audit/logs,14,0,1
1766274011429,202,Generate Synthesis,200,,04 - Synthesis Service Performance 4-1,text,true,,1315,319,2,5,http://localhost:8005/api/synthesis/generate,196,0,0
1766274011607,27,Get Audit Logs,200,,02 - Audit Logger Performance 2-2,text,true,,3553,145,3,5,http://localhost:8006/api/audit/logs?page=0&size=10,26,0,0
1766274011428,224,Generate Synthesis,200,,04 - Synthesis Service Performance 4-2,text,true,,1316,319,2,5,http://localhost:8005/api/synthesis/generate,222,0,0
1766274011584,70,Get Audit Stats,500,,02 - Audit Logger Performance 2-3,text,false,,349,131,3,5,http://localhost:8006/api/audit/stats,69,0,0
1766274011654,16,Create Audit Log,405,,02 - Audit Logger Performance 2-3,text,false,,386,414,3,5,http://localhost:8006/api/audit/logs,16,0,1
1766274011625,48,Get Audit Logs,200,,02 - Audit Logger Performance 2-1,text,true,,3553,145,3,5,http://localhost:8006/api/audit/logs?page=0&size=10,45,0,0
1766274011670,27,Get Audit Logs,200,,02 - Audit Logger Performance 2-3,text,true,,3553,145,3,5,http://localhost:8006/api/audit/logs?page=0&size=10,26,0,0
1766274011634,82,Get Audit Stats,500,,02 - Audit Logger Performance 2-2,text,false,,349,131,3,5,http://localhost:8006/api/audit/stats,73,0,0
1766274011698,27,Get Audit Stats,500,,02 - Audit Logger Performance 2-3,text,false,,349,131,3,5,http://localhost:8006/api/audit/stats,26,0,0
1766274011717,22,Create Audit Log,405,,02 - Audit Logger Performance 2-2,text,false,,386,415,3,5,http://localhost:8006/api/audit/logs,19,0,1
1766274011725,27,Create Audit Log,405,,02 - Audit Logger Performance 2-3,text,false,,386,414,3,5,http://localhost:8006/api/audit/logs,27,0,2
1766274011674,78,Get Audit Stats,500,,02 - Audit Logger Performance 2-1,text,false,,349,131,3,5,http://localhost:8006/api/audit/stats,78,0,0
1766274011740,24,Get Audit Logs,200,,02 - Audit Logger Performance 2-2,text,true,,3553,145,3,5,http://localhost:8006/api/audit/logs?page=0&size=10,15,0,0
1766274011752,14,Create Audit Log,405,,02 - Audit Logger Performance 2-1,text,false,,386,415,3,6,http://localhost:8006/api/audit/logs,11,0,1
1766274011765,7,API Gateway - Health Check,404,Not Found,01 - Health Check Tests 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",154,126,1,7,http://localhost:8000/api/health,7,0,2
1766274011776,14,Anonymize Document,500,,03 - DeID Service Performance 3-4,text,false,,297,453,1,8,http://localhost:8002/api/deid/anonymize,14,0,1
1766274011790,21,Anonymize Document,500,,03 - DeID Service Performance 3-4,text,false,,297,453,1,8,http://localhost:8002/api/deid/anonymize,21,0,1
1766274011812,13,Anonymize Document,500,,03 - DeID Service Performance 3-4,text,false,,297,453,1,8,http://localhost:8002/api/deid/anonymize,12,0,1
1766274011774,64,Audit Logger - Health Check,404,,01 - Health Check Tests 1-4,text,false,,367,132,1,8,http://localhost:8006/api/audit/health,62,0,1
1766274011752,87,Get Audit Logs,200,,02 - Audit Logger Performance 2-3,text,true,,3553,145,4,8,http://localhost:8006/api/audit/logs?page=0&size=10,84,0,0
1766274011825,17,Anonymize Document,500,,03 - DeID Service Performance 3-4,text,false,,297,453,1,8,http://localhost:8002/api/deid/anonymize,17,0,3
1766274011839,3,API Gateway - Health Check,404,Not Found,01 - Health Check Tests 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",154,126,1,8,http://localhost:8000/api/health,3,0,0
1766274011766,77,Get Audit Logs,200,,02 - Audit Logger Performance 2-1,text,true,,3553,145,4,8,http://localhost:8006/api/audit/logs?page=0&size=10,75,0,0
1766274011771,78,Create Audit Log,405,,02 - Audit Logger Performance 2-4,text,false,,386,414,4,8,http://localhost:8006/api/audit/logs,73,0,1
1766274011632,222,Generate Synthesis,200,,04 - Synthesis Service Performance 4-1,text,true,,1316,319,2,8,http://localhost:8005/api/synthesis/generate,221,0,0
1766274011843,19,Anonymize Document,500,,03 - DeID Service Performance 3-4,text,false,,297,453,1,8,http://localhost:8002/api/deid/anonymize,18,0,1
1766274011652,222,Generate Synthesis,200,,04 - Synthesis Service Performance 4-2,text,true,,1316,319,2,8,http://localhost:8005/api/synthesis/generate,219,0,0
1766274011765,113,Get Audit Stats,500,,02 - Audit Logger Performance 2-2,text,false,,349,131,4,8,http://localhost:8006/api/audit/stats,112,0,0
1766274011862,31,Anonymize Document,500,,03 - DeID Service Performance 3-4,text,false,,297,453,1,8,http://localhost:8002/api/deid/anonymize,31,0,1
1766274011879,41,Create Audit Log,405,,02 - Audit Logger Performance 2-2,text,false,,386,415,4,8,http://localhost:8006/api/audit/logs,40,0,1
1766274011894,26,Anonymize Document,500,,03 - DeID Service Performance 3-4,text,false,,297,453,1,8,http://localhost:8002/api/deid/anonymize,25,0,2
1766274011920,36,Anonymize Document,500,,03 - DeID Service Performance 3-4,text,false,,297,453,1,8,http://localhost:8002/api/deid/anonymize,35,0,1
1766274011843,119,Audit Logger - Health Check,404,,01 - Health Check Tests 1-4,text,false,,367,132,1,8,http://localhost:8006/api/audit/health,118,0,0
1766274011962,4,API Gateway - Health Check,404,Not Found,01 - Health Check Tests 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",154,126,1,8,http://localhost:8000/api/health,4,0,0
1766274011957,27,Anonymize Document,500,,03 - DeID Service Performance 3-4,text,false,,297,453,1,8,http://localhost:8002/api/deid/anonymize,27,0,1
1766274011984,16,Anonymize Document,500,,03 - DeID Service Performance 3-4,text,false,,297,454,1,8,http://localhost:8002/api/deid/anonymize,16,0,1
1766274012000,23,Anonymize Document,500,,03 - DeID Service Performance 3-4,text,false,,297,454,1,8,http://localhost:8002/api/deid/anonymize,23,0,2
1766274011920,114,Get Audit Logs,200,,02 - Audit Logger Performance 2-2,text,true,,3553,145,4,8,http://localhost:8006/api/audit/logs?page=0&size=10,106,0,0
1766274012023,12,Anonymize Document,500,,03 - DeID Service Performance 3-4,text,false,,297,454,1,8,http://localhost:8002/api/deid/anonymize,11,0,2
1766274012035,25,Anonymize Document,500,,03 - DeID Service Performance 3-4,text,false,,297,454,1,8,http://localhost:8002/api/deid/anonymize,25,0,1
1766274011850,223,Get Audit Logs,200,,02 - Audit Logger Performance 2-4,text,true,,3553,145,4,8,http://localhost:8006/api/audit/logs?page=0&size=10,193,0,0
1766274012061,13,Anonymize Document,500,,03 - DeID Service Performance 3-4,text,false,,297,454,1,8,http://localhost:8002/api/deid/anonymize,13,0,1
1766274011874,209,Generate Synthesis,200,,04 - Synthesis Service Performance 4-2,text,true,,1316,319,2,8,http://localhost:8005/api/synthesis/generate,199,0,0
1766274011854,236,Generate Synthesis,200,,04 - Synthesis Service Performance 4-1,text,true,,1315,319,2,8,http://localhost:8005/api/synthesis/generate,230,0,0
1766274012075,23,Anonymize Document,500,,03 - DeID Service Performance 3-4,text,false,,297,454,1,8,http://localhost:8002/api/deid/anonymize,23,0,1
1766274011840,256,Get Audit Stats,500,,02 - Audit Logger Performance 2-3,text,false,,349,131,4,8,http://localhost:8006/api/audit/stats,230,0,0
1766274011844,267,Get Audit Stats,500,,02 - Audit Logger Performance 2-1,text,false,,349,131,4,8,http://localhost:8006/api/audit/stats,236,0,0
1766274011967,146,Audit Logger - Health Check,404,,01 - Health Check Tests 1-4,text,false,,367,132,1,8,http://localhost:8006/api/audit/health,128,0,0
1766274012115,11,API Gateway - Health Check,404,Not Found,01 - Health Check Tests 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",154,126,1,8,http://localhost:8000/api/health,11,0,0
1766274012034,120,Get Audit Stats,500,,02 - Audit Logger Performance 2-2,text,false,,349,131,4,8,http://localhost:8006/api/audit/stats,119,0,0
1766274012155,33,Create Audit Log,405,,02 - Audit Logger Performance 2-2,text,false,,386,415,4,8,http://localhost:8006/api/audit/logs,33,0,2
1766274012111,86,Create Audit Log,405,,02 - Audit Logger Performance 2-1,text,false,,386,415,4,8,http://localhost:8006/api/audit/logs,79,0,1
1766274012073,167,Get Audit Stats,500,,02 - Audit Logger Performance 2-4,text,false,,349,131,4,8,http://localhost:8006/api/audit/stats,155,0,0
1766274012127,128,Audit Logger - Health Check,404,,01 - Health Check Tests 1-4,text,false,,367,132,1,8,http://localhost:8006/api/audit/health,120,0,0
1766274012198,63,Get Audit Logs,200,,02 - Audit Logger Performance 2-1,text,true,,3553,145,4,8,http://localhost:8006/api/audit/logs?page=0&size=10,61,0,0
1766274012256,6,API Gateway - Health Check,404,Not Found,01 - Health Check Tests 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",154,126,1,8,http://localhost:8000/api/health,5,0,0
1766274012090,199,Generate Synthesis,200,,04 - Synthesis Service Performance 4-1,text,true,,1316,319,3,8,http://localhost:8005/api/synthesis/generate,195,0,0
1766274012109,242,Create Audit Log,405,,02 - Audit Logger Performance 2-3,text,false,,386,415,4,7,http://localhost:8006/api/audit/logs,177,0,1
1766274012189,191,Get Audit Logs,200,,02 - Audit Logger Performance 2-2,text,true,,3553,145,4,7,http://localhost:8006/api/audit/logs?page=0&size=10,189,0,0
1766274012241,149,Create Audit Log,405,,02 - Audit Logger Performance 2-4,text,false,,386,414,4,7,http://localhost:8006/api/audit/logs,149,0,1
1766274012083,314,Generate Synthesis,200,,04 - Synthesis Service Performance 4-2,text,true,,1316,319,2,7,http://localhost:8005/api/synthesis/generate,311,0,0
1766274012262,148,Get Audit Stats,500,,02 - Audit Logger Performance 2-1,text,false,,349,131,4,6,http://localhost:8006/api/audit/stats,148,0,0
1766274012262,156,Audit Logger - Health Check,404,,01 - Health Check Tests 1-4,text,false,,367,132,1,6,http://localhost:8006/api/audit/health,143,0,0
1766274012419,2,API Gateway - Health Check,404,Not Found,01 - Health Check Tests 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",154,126,1,6,http://localhost:8000/api/health,2,0,0
1766274012111,320,Generate Synthesis,200,,04 - Synthesis Service Performance 4-3,text,true,,1316,319,1,6,http://localhost:8005/api/synthesis/generate,319,0,1
1766274012422,28,Audit Logger - Health Check,404,,01 - Health Check Tests 1-4,text,false,,367,132,1,6,http://localhost:8006/api/audit/health,28,0,0
1766274012451,7,API Gateway - Health Check,404,Not Found,01 - Health Check Tests 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",154,126,1,6,http://localhost:8000/api/health,7,0,0
1766274012411,53,Create Audit Log,405,,02 - Audit Logger Performance 2-1,text,false,,386,415,4,6,http://localhost:8006/api/audit/logs,53,0,1
1766274012458,14,Audit Logger - Health Check,404,,01 - Health Check Tests 1-4,text,false,,367,132,1,6,http://localhost:8006/api/audit/health,13,0,0
1766274012472,7,API Gateway - Health Check,404,Not Found,01 - Health Check Tests 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",154,126,1,6,http://localhost:8000/api/health,7,0,0
1766274012381,100,Get Audit Stats,500,,02 - Audit Logger Performance 2-2,text,false,,349,131,4,6,http://localhost:8006/api/audit/stats,98,0,0
1766274012482,19,Create Audit Log,405,,02 - Audit Logger Performance 2-2,text,false,,386,415,4,6,http://localhost:8006/api/audit/logs,17,0,1
1766274012480,26,Audit Logger - Health Check,404,,01 - Health Check Tests 1-4,text,false,,367,132,1,6,http://localhost:8006/api/audit/health,19,0,0
1766274012506,6,API Gateway - Health Check,404,Not Found,01 - Health Check Tests 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",154,126,1,6,http://localhost:8000/api/health,6,0,0
1766274012352,165,Get Audit Logs,200,,02 - Audit Logger Performance 2-3,text,true,,3553,145,4,6,http://localhost:8006/api/audit/logs?page=0&size=10,163,0,0
1766274012514,24,Audit Logger - Health Check,404,,01 - Health Check Tests 1-4,text,false,,367,132,1,6,http://localhost:8006/api/audit/health,24,0,0
1766274012539,2,API Gateway - Health Check,404,Not Found,01 - Health Check Tests 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",154,126,1,6,http://localhost:8000/api/health,2,0,0
1766274012541,9,Audit Logger - Health Check,404,,01 - Health Check Tests 1-4,text,false,,367,132,1,6,http://localhost:8006/api/audit/health,9,0,0
1766274012464,100,Get Audit Logs,200,,02 - Audit Logger Performance 2-1,text,true,,3955,145,4,5,http://localhost:8006/api/audit/logs?page=0&size=10,99,0,0
1766274012431,155,Generate Synthesis,200,,04 - Synthesis Service Performance 4-3,text,true,,1316,319,1,5,http://localhost:8005/api/synthesis/generate,131,0,0
1766274012501,93,Get Audit Logs,200,,02 - Audit Logger Performance 2-2,text,true,,4089,145,4,5,http://localhost:8006/api/audit/logs?page=0&size=10,93,0,0
1766274012391,248,Get Audit Logs,200,,02 - Audit Logger Performance 2-4,text,true,,3821,145,4,5,http://localhost:8006/api/audit/logs?page=0&size=10,242,0,0
1766274012517,124,Get Audit Stats,500,,02 - Audit Logger Performance 2-3,text,false,,349,131,4,5,http://localhost:8006/api/audit/stats,124,0,0
1766274012642,16,Create Audit Log,405,,02 - Audit Logger Performance 2-3,text,false,,386,415,4,5,http://localhost:8006/api/audit/logs,15,0,1
1766274012658,48,Get Audit Logs,200,,02 - Audit Logger Performance 2-3,text,true,,4223,145,4,5,http://localhost:8006/api/audit/logs?page=0&size=10,48,0,0
